Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-2.620000000000000107e+00,4.034403540681600481e-02,-2.089887470582048046e-01,1.029559208871858172e-01,-6.593161610019206975e-01,1.798675723774562640e-01,6.077667614026578680e-02,-3.605014192018970998e-01,3.082992898867871756e-01
-1.459999999999999964e+00,4.325423535075256787e-02,-5.450880194395248957e-01,2.357756119635937564e-01,-3.273304497595816431e-01,1.473635004200607446e-01,-2.826368392065539692e-02,-3.374586193341910789e-01,3.149158401333336799e-01
-1.459999999999999964e+00,4.574887426561427550e-02,2.652932852445504253e-01,-3.497502740120728149e-04,2.723223375943154556e-01,1.723165302780100827e-01,-1.388071748161106289e-01,-3.211568860232426603e-01,3.160491054371895592e-01
-2.100000000000000089e+00,4.692741716538843810e-02,3.247114317029975439e-01,-6.583143574500642803e-01,7.042415842957563399e-01,1.625305146404056322e-01,-2.433093818007442954e-01,-3.124295150587964587e-01,3.160520287113118831e-01
-1.659999999999999920e+00,4.615065079476873833e-02,-3.102627944162881235e-01,-7.371264026883895815e-01,9.491509249921638025e-01,1.396024235510644473e-01,-3.369627974290529959e-01,-3.078140189989960751e-01,3.164793529950796214e-01
-5.999999999999999778e-01,4.493997380827802895e-02,-3.105607966083862026e-01,-1.443704523832489706e-02,9.411801797383296808e-01,1.211023539402413807e-01,-4.099474220471912012e-01,-3.073415967592323383e-01,3.204193764025511926e-01
-2.999999999999999889e-02,4.296921922329133281e-02,1.106041743770057595e-01,1.972479343707804755e-01,7.236037128502426086e-01,1.467922066451668450e-01,-4.698106247463847973e-01,-3.005139166646186299e-01,3.296345273706893231e-01
-3.099999999999999978e-01,4.182810220680346219e-02,3.351185102677869398e-01,-3.625816916244322119e-01,3.116240818581426097e-01,1.869800806938649029e-01,-5.369494851528182622e-01,-2.819417533618925331e-01,3.441719661252753415e-01
1.000000000000000056e-01,4.153943941670731194e-02,-1.578589838486224584e-01,-4.949173294591657779e-01,-1.121030711870103502e-01,2.589130828885659596e-01,-5.917689325473316497e-01,-2.478489836460567031e-01,3.621411158891895687e-01
1.020000000000000018e+00,4.224934637141546101e-02,-2.373076211353316312e-01,3.468353065868146068e-02,-4.877442221951564516e-01,2.916815314755123456e-01,-6.530585623601252721e-01,-2.048545648329080371e-01,3.783897526196728367e-01
9.100000000000000311e-01,4.438311729015698842e-02,3.050833024919769043e-01,2.481433514941341067e-01,-7.747660228052175579e-01,2.652141690676078634e-01,-7.213082417161733595e-01,-1.613492929088353178e-01,3.930934950256269600e-01
2.200000000000000011e-01,4.690402164459701873e-02,2.923252250232365457e-01,-9.974321742323266626e-02,-8.473699534354564022e-01,3.630305271465297801e-01,-7.799997805594292011e-01,-1.199390224042767988e-01,4.023550691288503289e-01
2.200000000000000011e-01,5.040466540477040597e-02,-1.825656986040720409e-01,-8.062617923688697452e-02,-8.742138913193473471e-01,5.205789111208417586e-01,-8.288480884250859493e-01,-8.568876525173313441e-02,4.038691819713321474e-01
5.799999999999999600e-01,5.358682953749326072e-02,-1.860816684934151477e-01,4.312863870126967258e-01,-8.372719739814420414e-01,7.196492493837465254e-01,-8.451720128193800363e-01,-5.563312173135924465e-02,3.982883711897540202e-01
9.100000000000000311e-01,5.600196706050879214e-02,-2.269709581221629469e-02,4.807831190155730794e-01,-7.210993908721589074e-01,8.697762150287768890e-01,-8.433835518103114381e-01,-2.890097451948595714e-02,3.895806236531824673e-01
3.499999999999999778e-01,5.798200018240173836e-02,3.066858428704209438e-01,-2.700843970634636548e-02,-5.608302108132353636e-01,9.210913042659323313e-01,-8.002647987056756840e-01,-3.205110551634152150e-03,3.811706891688516619e-01
8.000000000000000444e-01,5.911325982361126385e-02,-2.634807621135331623e-01,-2.646325301829965393e-01,-2.768274159083833896e-01,8.871518887288353250e-01,-7.360383221418911326e-01,2.587960731242007484e-02,3.738757405258110178e-01
8.000000000000000444e-01,6.020271828969431943e-02,6.125644347017861202e-02,-1.807808452072001693e-02,2.645011231515143058e-02,8.003508170205853034e-01,-6.388577899909302360e-01,6.169030396169090935e-02,3.723681211351135278e-01
4.600000000000000200e-01,6.033329550969770971e-02,1.572900172474266389e-01,7.733210012407276679e-02,2.977161843294045540e-01,6.537312031272604074e-01,-4.911470553975854081e-01,1.125376946909783099e-01,3.774145924913595018e-01
3.499999999999999778e-01,6.145067975832553542e-02,-4.743430139592791361e-02,-5.363062647089761326e-02,4.532681973244351292e-01,3.495860777039798695e-01,-3.621609760317722193e-01,1.771429094652105241e-01,3.849136410655235596e-01
-2.999999999999999889e-02,6.368061962043067292e-02,7.116025403784437264e-02,6.113180570778459222e-02,4.342978595879077863e-01,-3.435781947635205280e-02,-2.470503684752801410e-01,2.415020248895723420e-01,3.919599874526411565e-01
-4.500000000000000111e-01,6.816362743699205806e-02,3.836696879329400123e-02,1.898020409264683517e-01,3.466084943904215732e-01,-4.505425168101718780e-01,-1.645508203623699262e-01,3.065822091461108401e-01,3.992256891418919929e-01
-1.090000000000000080e+00,7.629826797276949291e-02,7.879165124598858094e-02,1.393921722572472044e-01,1.805947644840130706e-01,-8.277434612904283062e-01,-9.126019041644886642e-02,3.675231678013436976e-01,4.041802302329002838e-01
-4.500000000000000111e-01,8.560509890199585747e-02,-4.169967320028762359e-01,1.991934655774863505e-01,8.199422612449136505e-02,-1.093283520694501298e+00,9.265678243577379902e-04,4.161808121541731298e-01,4.025291490175922915e-01
-3.099999999999999978e-01,9.719970361281374260e-02,5.362504626203445923e-02,2.067071001240728956e-01,8.833236121910242877e-02,-1.264691582920488777e+00,1.006610196531944057e-01,4.439691025963419246e-01,3.927237540423315076e-01
-7.600000000000000089e-01,1.079896620435791821e-01,2.472419225312595115e-01,-1.658084612656296752e-01,1.385798312273666677e-01,-1.340011965522478699e+00,2.206191627319653292e-01,4.536014721063781341e-01,3.778635169801908278e-01
-7.600000000000000089e-01,1.184564470559775623e-01,-9.968911086754461692e-02,-4.410511776651529492e-01,2.871598782700622299e-01,-1.299638607717911398e+00,3.623600269758974202e-01,4.483477343410504079e-01,3.576212012910436888e-01
3.499999999999999778e-01,1.279968543991573948e-01,-4.202499074759309949e-01,-9.579160498395405954e-02,3.875674096318592610e-01,-1.158896401697355305e+00,5.197521990356416266e-01,4.291093963584985405e-01,3.356310187464491279e-01
9.100000000000000311e-01,1.357248900384023793e-01,8.625644347017849545e-02,1.436121593216772852e-01,4.244206311704817880e-01,-9.526540427350175255e-01,6.801516963984022279e-01,4.085810860763321450e-01,3.162309529321996049e-01
9.100000000000000311e-01,1.422700828129279949e-01,2.415720495501816889e-01,-2.863212788129351760e-01,3.595493750956303414e-01,-7.036882618314374005e-01,8.216657111309100259e-01,3.806838789556086233e-01,2.983456025383599552e-01
1.320000000000000062e+00,1.467443388009950778e-01,-8.877404735808358538e-02,-5.300415355909022797e-01,1.870826849420956783e-01,-4.525577921899384126e-01,9.450483779992353561e-01,3.517637142987931620e-01,2.858440739908169048e-01
1.219999999999999973e+00,1.508544769984103695e-01,1.366506350946109505e-01,-1.495339822768885218e-01,-1.593385797726554198e-03,-2.121859202425716573e-01,1.011972807069557057e+00,3.206692444205542225e-01,2.758426302158686338e-01
1.020000000000000018e+00,1.547595737876216737e-01,8.081887407712673443e-02,1.483156523420376405e-01,-2.291736139592250865e-01,6.263731801545963096e-03,1.050233734423329013e+00,2.920824012040260653e-01,2.692670905767673428e-01
1.000000000000000056e-01,1.596793454926825617e-01,2.550352077758099023e-01,1.708929429944937572e-01,-4.288918812661122737e-01,2.054188244677589981e-01,1.037938493118388150e+00,2.647577917838204176e-01,2.619989396677224747e-01
-9.200000000000000400e-01,1.658559943746844290e-01,1.000352077758099589e-01,2.817975936924575486e-01,-5.889725015613220815e-01,3.756887858888220966e-01,9.564458977668808259e-01,2.355655673387800353e-01,2.525815627037230615e-01
-1.459999999999999964e+00,1.736111586108115834e-01,-1.547724133595216323e-01,4.979169440905427679e-01,-7.223957378993457468e-01,5.392090267076994348e-01,8.851868442546191318e-01,2.123031636637928710e-01,2.401234357512934958e-01
-2.350000000000000089e+00,1.833732846810867678e-01,7.560417437700583942e-02,5.910639489504239119e-01,-7.259269715334164541e-01,6.752005513642113099e-01,8.172161256944667773e-01,1.912930845857803708e-01,2.227144346266172747e-01
-1.659999999999999920e+00,1.946090598217746492e-01,-5.075528116637149090e-01,4.147338681935361926e-01,-5.137616315453303883e-01,7.277703508394504084e-01,7.730526567682853845e-01,1.777632385994123709e-01,1.991737228453431541e-01
-1.090000000000000080e+00,2.052912795032523496e-01,-1.035992723813199401e-01,1.028513611415569629e-01,-1.669126713214950652e-01,7.471935732117551687e-01,7.202670696278545837e-01,1.658551283119622799e-01,1.698772509702416167e-01
-1.700000000000000122e-01,2.135561081990811072e-01,-1.085464607176052088e-01,-3.479349796091053548e-01,3.423019647683286371e-01,7.029674245168890945e-01,6.345512211725078400e-01,1.532629683360509365e-01,1.412261235223366551e-01
3.499999999999999778e-01,2.185855721230183513e-01,1.045753175473054658e-01,-7.989040340191680967e-01,8.662675199823430816e-01,5.890657662641335390e-01,5.348285172118987241e-01,1.316576341151455554e-01,1.131677573124154623e-01
6.899999999999999467e-01,2.211883449374665578e-01,9.807368354874358707e-02,-7.989533079722221931e-01,1.183483184086356221e+00,3.862287229978746961e-01,4.205400885124612742e-01,1.023885521369918700e-01,8.750799680813428627e-02
4.600000000000000200e-01,2.217762426285871391e-01,2.111297632095821553e-01,-4.520259279391651286e-01,1.271736633202282807e+00,1.420576975251486296e-01,2.777393013129019761e-01,7.247132929906309473e-02,6.732751446691891128e-02
3.499999999999999778e-01,2.207579432960599108e-01,1.117785792574937931e-02,-4.266467814083788057e-02,9.276948875788061377e-01,-1.095322374931910481e-01,9.824531518137209762e-02,4.004085322123088209e-02,5.093059811647746710e-02
-1.700000000000000122e-01,2.197705638889040636e-01,1.290368417743717744e-01,3.194109553820391190e-01,2.885895937571240633e-01,-3.381309096728926100e-01,-9.433494676614385954e-02,7.919376665285783601e-03,3.651425800479141115e-02
-3.099999999999999978e-01,2.195167952071075679e-01,-9.225480947161669720e-02,4.652867261192855097e-01,-4.479067788438991782e-01,-4.501024044976235650e-01,-2.776716436527670862e-01,-2.886910926178166970e-02,2.262027841030526953e-02
-1.090000000000000080e+00,2.211232408102764835e-01,1.837916512459885909e-01,4.005756103918596267e-01,-1.087539132708513101e+00,-4.935038255231170012e-01,-4.513978921846951153e-01,-6.520620248393561857e-02,8.590663760666266205e-03
-1.459999999999999964e+00,2.239765045803856214e-01,-8.145353928239484897e-02,2.658961647295829955e-01,-1.294206850483303528e+00,-4.405269829163644957e-01,-5.822733272928766191e-01,-9.605437638348147955e-02,-6.835641529270764308e-03
-1.090000000000000080e+00,2.282541582111157208e-01,-2.902323035880259861e-01,2.309398584737739069e-01,-1.128184121148210206e+00,-2.797314353085185723e-01,-6.838732789902042253e-01,-1.284122396762014118e-01,-2.575073849603181156e-02
-9.200000000000000400e-01,2.320757122445555598e-01,5.865704891007128552e-04,1.763677626615576810e-01,-6.603881113741933984e-01,-7.948463915327878826e-03,-7.386723571017175249e-01,-1.556219948512951035e-01,-4.515118507296556061e-02
-4.500000000000000111e-01,2.349505516160368679e-01,-8.415063509461095936e-02,-1.596630210112586767e-01,-5.480328573832021766e-02,2.751658667329823782e-01,-7.318860868578901391e-01,-1.817584207908984895e-01,-6.777928472322355957e-02
-1.270000000000000018e+00,2.362513172949492757e-01,4.130912874366485799e-01,-4.747426701374886093e-01,4.290758637394674890e-01,4.792762759654688454e-01,-6.975521422665474924e-01,-2.207960336267308643e-01,-8.866304983655012850e-02
2.200000000000000011e-01,2.355677259217775488e-01,-6.708364779650317633e-01,-3.309061459104222780e-01,7.588164201322826763e-01,6.014166511903642487e-01,-6.443087520783485900e-01,-2.616446709228332224e-01,-1.051238283393178125e-01
2.200000000000000011e-01,2.327238900069599492e-01,2.974647922241900888e-01,2.405970989556838191e-02,8.363705950986887183e-01,5.991976952631782316e-01,-6.012285687667797696e-01,-2.998625754912479513e-01,-1.145894364085028178e-01
-2.999999999999999889e-02,2.276419943326720707e-01,2.217210506462308217e-01,-1.048998412263472679e-01,6.988980694240154445e-01,5.079656464962605256e-01,-5.479553778232594263e-01,-3.271440057735407470e-01,-1.174499018643217763e-01
4.600000000000000200e-01,2.213915231678210416e-01,-2.298381119635937442e-01,-3.213060333988040917e-01,4.023015197187429504e-01,3.275033688802106990e-01,-4.773431407043178809e-01,-3.421841306126828242e-01,-1.165492467868768783e-01
1.000000000000000056e-01,2.139869716760414708e-01,2.225656986040720486e-01,4.258255488574774761e-02,1.156137859065620166e-02,8.795025084176549823e-02,-4.214386006895568526e-01,-3.389703131199976460e-01,-1.090741111865022595e-01
5.799999999999999600e-01,2.078338503808497828e-01,-2.090849364905388585e-01,2.378280613897025553e-01,-2.693919381113216716e-01,-1.838957728414551129e-01,-3.884697598608269908e-01,-3.230671241021838558e-01,-1.020485118736919605e-01
-1.700000000000000122e-01,2.031613052256412144e-01,3.431874768689826549e-01,7.662454523832504250e-02,-5.384344285052744539e-01,-3.876439613244055393e-01,-3.492875140524863697e-01,-2.962585010551311848e-01,-9.774661235330496523e-02
-1.700000000000000122e-01,2.007481928922554837e-01,-1.435769515458673595e-01,6.427763133077885049e-02,-5.896671194265914462e-01,-4.634324366061723932e-01,-2.801287075819545169e-01,-2.563818065579053229e-01,-9.867904401664270853e-02
-2.999999999999999889e-02,2.008710205082103739e-01,-1.164406523420375844e-01,1.715845048598811928e-01,-5.206104732783264355e-01,-4.176103983620098603e-01,-1.993072591983423292e-01,-2.131665389621643647e-01,-1.073935818979546430e-01
2.200000000000000011e-01,2.029228532435575771e-01,-5.037658773652742283e-02,2.289630888325764058e-01,-4.704318841122770989e-01,-2.911221520541192875e-01,-1.146834656374604855e-01,-1.652544024582099369e-01,-1.209963891454768903e-01
5.799999999999999600e-01,2.061212588517283284e-01,-4.763139720814410505e-02,1.307851615137752693e-02,-1.860836319977245967e-01,-1.311707089920817193e-01,-1.344381080568791964e-02,-1.198051678765919004e-01,-1.381357266159345953e-01
5.799999999999999600e-01,2.089908620800317030e-01,1.128765877365273673e-01,-2.412879978802414671e-01,-1.461002244598648414e-02,3.125939517661735501e-02,9.478533833316357682e-02,-7.896134841549495853e-02,-1.541041565753660803e-01
4.600000000000000200e-01,2.113799012827250745e-01,7.392304845413255610e-02,-2.566870221073077607e-01,1.903082675989843653e-01,1.617660614171722577e-01,1.956085832278531833e-01,-4.135377767788855907e-02,-1.680438108420603815e-01
1.020000000000000018e+00,2.120785660902138881e-01,-2.212435565298214168e-01,-8.832649678419232653e-02,3.724464252352123195e-01,2.600613799807206528e-01,2.708706456230777215e-01,-4.675418171538233900e-03,-1.776135379744697429e-01
1.320000000000000062e+00,2.108603954370530109e-01,2.656733260263388630e-02,1.105139967841923532e-01,3.252787190259304739e-01,2.302625506556154333e-01,3.169020734995108279e-01,3.055312415626928318e-02,-1.806981022343877030e-01
2.200000000000000011e-01,2.088964825016392801e-01,5.019005425705419521e-01,-2.462341226347264378e-02,2.741915204037734810e-01,1.373485589804497864e-01,3.095294925728897528e-01,5.693925620975330559e-02,-1.802995294550100991e-01
4.600000000000000200e-01,2.066879584872723663e-01,-3.295096189432333844e-01,-1.464306711611981227e-01,6.395573976838288266e-02,-3.003551801034512470e-02,2.654581655240043081e-01,7.896016844561278003e-02,-1.771825555956504927e-01
-1.700000000000000122e-01,2.059355797213648087e-01,1.744920150553284366e-01,2.359863423223962919e-01,-1.242647733041931379e-01,-2.108091055468436781e-01,2.186448660913482833e-01,9.370526202063667043e-02,-1.763885392679444830e-01
-3.099999999999999978e-01,2.071686686278276790e-01,-8.772758664047831945e-02,4.207206421465902180e-01,-2.092159810619181604e-01,-3.553534765635962267e-01,1.687053501988009796e-01,1.016764772192047250e-01,-1.794252401981302480e-01
-1.090000000000000080e+00,2.106359752419761366e-01,1.737259526419165090e-01,1.612130657015593271e-01,-2.900159246096422061e-01,-4.333599262798840113e-01,1.271133664222436899e-01,1.051180902169782938e-01,-1.885022587849866649e-01
-1.270000000000000018e+00,2.164924953803612218e-01,-1.463397459621555985e-01,8.340744080239553826e-02,-2.000309831222160939e-01,-4.374467118475633964e-01,1.183658611208775469e-01,1.139380121042574967e-01,-2.016576488990881044e-01
-7.600000000000000089e-01,2.226599666368478392e-01,-2.905431927204814579e-01,1.717267465101801061e-01,-3.527377567987910467e-02,-4.367733917013202904e-01,1.571629011975225199e-01,1.301583185870428816e-01,-2.155193496254885210e-01
-1.649999999999999911e+00,2.285656835357283700e-01,4.149695091717379158e-01,3.907130194395244671e-02,1.176989831583858392e-01,-3.331013514850916235e-01,2.198861309282376664e-01,1.476085645622033926e-01,-2.300228800870282031e-01
-1.270000000000000018e+00,2.329111012784177981e-01,-3.056041743770055996e-01,-2.488913783889834530e-01,3.831708970659319924e-01,-2.527494898527102296e-01,2.729922930172929973e-01,1.659960955332096533e-01,-2.402474150684086041e-01
-1.649999999999999911e+00,2.345531841098587589e-01,1.433317610174841272e-01,-1.920295813049121003e-01,5.389198189716214449e-01,-1.699014287311972071e-01,3.240706011580920531e-01,1.850826988494522207e-01,-2.449844817735955527e-01
-1.649999999999999911e+00,2.337909518608562442e-01,-6.022758664047822563e-02,8.367400423951676380e-03,5.896914615938967374e-01,-1.009988472627683098e-01,3.526376700708691581e-01,2.102882061840406491e-01,-2.426926982152444179e-01
-1.459999999999999964e+00,2.312929250157681749e-01,-9.965862003928238622e-02,-3.498518621652657590e-02,5.608251623952726916e-01,-5.636834557053711781e-02,3.411118290728168412e-01,2.349475111473018074e-01,-2.367844776189582667e-01
-1.649999999999999911e+00,2.286954804074009528e-01,1.123862066797609582e-01,-4.606889720814433264e-02,3.479352927489238745e-01,-5.613107881845626201e-02,2.821926205378818553e-01,2.519661446327823850e-01,-2.306955117464661864e-01
-1.270000000000000018e+00,2.265985587432110815e-01,-1.598862066797607229e-01,-6.872273090682723407e-02,1.882738431082633390e-01,-9.118752506787262957e-02,1.984603651035511951e-01,2.700280912214171880e-01,-2.246598862874721325e-01
-1.090000000000000080e+00,2.263894553028352186e-01,1.614265014993943037e-02,-9.990542143521019547e-02,-3.102293456724714016e-02,-5.287890723233367590e-02,1.129717375353114506e-01,2.814841238103309440e-01,-2.243079883036031563e-01
-4.500000000000000111e-01,2.284479479153380121e-01,-1.387916512459885787e-01,-7.479925082203664477e-02,-1.368420244597026714e-01,-2.520055337059698419e-02,1.705997744175374864e-02,2.848704267935883161e-01,-2.292159059175830627e-01
-5.999999999999999778e-01,2.328882899834104347e-01,2.276970958122161992e-01,-1.712255210112586523e-01,-1.550146480482659794e-01,7.149568546813092618e-02,-3.450507304156780197e-02,3.016980369654800320e-01,-2.372654668714740400e-01
-9.200000000000000400e-01,2.379375312760745043e-01,1.303460969082653187e-01,-2.438180570778458733e-01,-2.411368463783256644e-01,2.032120586637603532e-01,-5.153885886702423702e-02,3.242036745613989801e-01,-2.460694664299833134e-01
-4.500000000000000111e-01,2.430325460438252927e-01,-2.542339375865879658e-01,-4.017025834970111564e-02,-2.183381678264693093e-01,3.673507895385965116e-01,-5.842239608493372816e-02,3.460900850793129369e-01,-2.578817213262355468e-01
-4.500000000000000111e-01,2.474275665618363984e-01,8.821796769724488119e-02,2.551397675214388538e-01,-3.106919279210802465e-01,5.127944314344652366e-01,-5.716449582481558656e-02,3.586496932147222871e-01,-2.731458032261852575e-01
-1.700000000000000122e-01,2.495081118609492887e-01,-5.261379332023913280e-02,1.722763827008402804e-01,-3.909061064134756736e-01,6.637276193306185235e-01,-6.534044998343259414e-02,3.573552653581143490e-01,-2.840743013871782630e-01
-4.500000000000000111e-01,2.482797941723035029e-01,1.656217782649107018e-01,-8.714101615137753720e-02,-4.260082103608413551e-01,8.124166227677594998e-01,-8.934166863907812284e-02,3.390646096474023707e-01,-2.900684754383827113e-01
4.699999999999999734e-01,2.443590406381669355e-01,-3.585640646055101577e-01,-5.302881056766584056e-02,-4.191395854203020521e-01,8.422658785653789337e-01,-1.464355327725833100e-01,3.053568784134518266e-01,-2.891104979017167231e-01
5.799999999999999600e-01,2.387737056171425898e-01,1.668125231310171874e-01,4.640705543377235398e-02,-2.902058688423970745e-01,8.325541696052881635e-01,-2.360549942152934400e-01,2.605037921175031856e-01,-2.828262975883970576e-01
3.499999999999999778e-01,2.315660578855227858e-01,1.902323035880260638e-01,-1.239875678213177290e-01,-1.557179782804198886e-01,7.411497877219637154e-01,-3.307238922226199418e-01,2.068515438134911344e-01,-2.751796995823490022e-01
2.200000000000000011e-01,2.244614052037706697e-01,-3.038475772933701968e-03,-2.275696679453905746e-01,6.045507879221978520e-03,6.023193851789381270e-01,-4.320402086563310817e-01,1.498092703462073350e-01,-2.683202185098879089e-01
3.499999999999999778e-01,2.171248986102020939e-01,-9.794228634059945482e-02,8.628284930203600211e-02,4.964080033604872932e-02,3.993694125626938707e-01,-5.103881629955734356e-01,9.715471975391226644e-02,-2.635110667238301785e-01
9.100000000000000311e-01,2.113594848496153644e-01,-1.706393821528157662e-01,3.281209150035951927e-01,2.060630645227590207e-02,1.956688180455965209e-01,-5.490702876875495075e-01,5.455548247961232444e-02,-2.622846650130414847e-01
1.000000000000000056e-01,2.068813279617828238e-01,4.285159698893430957e-01,1.033380888325764746e-01,-5.419635300640751607e-02,-1.015118589723412734e-02,-5.487194331369802391e-01,3.099259040078684163e-02,-2.649570191515145390e-01
-3.099999999999999978e-01,2.034893654546136577e-01,-1.123883958227361868e-02,-1.662167190673062289e-01,-1.189586088667073382e-01,-2.467126933024151869e-01,-5.093652167707238831e-01,1.674165978247790093e-02,-2.716717963163534089e-01
-5.999999999999999778e-01,2.000079898108562126e-01,-7.758330249197699369e-02,3.698278148071817983e-02,-1.029355769749706606e-01,-3.994309302637482628e-01,-4.437144198864417799e-01,6.192470624896636439e-03,-2.806599711103876515e-01
-3.099999999999999978e-01,1.955168270379545881e-01,-2.090544456622767111e-01,4.045143358907811182e-01,-5.747726870023937840e-02,-5.373887199765474687e-01,-3.427286523711339794e-01,2.896498777442993618e-03,-2.906022504983931665e-01
4.600000000000000200e-01,1.897202647146924714e-01,-2.169967320028762248e-01,3.072759510701825181e-01,5.306466578946226337e-02,-6.309990861117721339e-01,-2.473586951835771153e-01,5.156170694241427651e-04,-2.975925892633450864e-01
9.100000000000000311e-01,1.823615964047191340e-01,6.535898384862240396e-02,-1.231634295108992166e-01,1.256118182504210035e-01,-6.970381580087477991e-01,-1.603634351127195545e-01,-3.805431179822073209e-03,-3.011458412371029736e-01
1.219999999999999973e+00,1.731371333916583433e-01,7.709292143521045970e-02,-4.921316669216810880e-01,2.540844075353915765e-01,-7.295259447823549959e-01,-6.657390851257885545e-02,-1.152740996162635381e-02,-2.999472885024105917e-01
1.510000000000000009e+00,1.615319069238412009e-01,1.964101615137736623e-02,-5.221256550821602449e-01,3.766102921595235742e-01,-7.293878687997197297e-01,1.461448862278075245e-02,-1.636851661816596942e-02,-2.926438040413932296e-01
2.049999999999999822e+00,1.497734394594564811e-01,-8.354646071760507553e-02,-1.995311921724568782e-01,4.432588346758107312e-01,-7.295380414547640857e-01,9.503047362594524428e-02,-1.640781483704819091e-02,-2.830138548889344352e-01
2.220000000000000195e+00,1.375962663249503115e-01,1.034807621135329647e-01,3.800358397269526511e-02,4.272764906085044778e-01,-6.532390507593290874e-01,1.725891129556722525e-01,-2.019592409336893810e-02,-2.711502627057221781e-01
1.510000000000000009e+00,1.260029474375621295e-01,3.343829386826369099e-01,-2.907078564789666864e-03,1.667631807672452227e-01,-5.799828927292085545e-01,2.508501328804123576e-01,-2.635858792606253498e-02,-2.598877401759891459e-01
4.600000000000000200e-01,1.154578367587767024e-01,1.966377481542537220e-01,9.421052217964853703e-03,-1.729030041515597360e-01,-4.840061640445522673e-01,3.446339318259516449e-01,-2.743081596258561614e-02,-2.521843105739983715e-01
5.799999999999999600e-01,1.059127620431550842e-01,-3.684502712852710249e-01,3.879398122117392322e-01,-5.318755924541964664e-01,-3.789589846066773737e-01,4.405966866321177067e-01,-2.333178864657512591e-02,-2.465423239584839943e-01
3.499999999999999778e-01,9.698578465985466246e-02,1.246479222419000221e-02,7.224437352910230148e-01,-7.553172776108438846e-01,-2.599000893101796605e-01,5.367135956650801454e-01,-1.553562331565529891e-02,-2.429144644928282470e-01
1.000000000000000056e-01,8.865242299202830134e-02,3.885734985006056297e-02,3.948756782131775944e-01,-7.093082039886867696e-01,-9.041091954103222528e-02,6.138451488019533997e-01,-1.199576538702037606e-02,-2.399110289376932825e-01
-5.999999999999999778e-01,8.162947858499966514e-02,1.555079849446715512e-01,-1.424502944162882034e-01,-4.855421213912585743e-01,6.262297074467218505e-02,6.588673586756266243e-01,-8.270898315605243814e-03,-2.374896672720756274e-01
-1.270000000000000018e+00,7.548709994304059201e-02,3.093266739736610926e-02,-1.875467998241940881e-01,-7.956902922915964904e-02,2.100705783815440819e-01,6.912504696639422130e-01,-3.797854975012081302e-03,-2.321764624881490768e-01
