Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
0.66,0.25,0.18,0.05,-0.59,0.10,-0.18,0.08
0.66,0.25,-0.23,0.51,-0.57,0.06,-0.13,0.08
0.05,0.25,0.15,-0.10,-0.45,0.04,-0.08,0.09
0.75,0.26,-0.22,-0.55,-0.27,0.00,-0.03,0.09
-0.36,0.26,0.49,0.13,-0.13,-0.03,0.00,0.09
-0.36,0.26,-0.40,0.67,0.13,-0.03,0.02,0.10
0.38,0.26,-0.10,0.48,0.44,0.03,0.03,0.10
0.90,0.27,0.29,0.10,0.69,0.10,0.03,0.10
1.12,0.27,0.07,-0.36,0.77,0.14,0.03,0.11
0.90,0.27,-0.06,-0.46,0.66,0.12,0.03,0.12
0.38,0.27,-0.08,-0.06,0.40,0.04,0.03,0.12
0.90,0.28,-0.24,0.00,0.02,-0.02,0.03,0.12
0.38,0.28,0.37,-0.31,-0.33,-0.04,0.05,0.12
0.38,0.28,-0.16,-0.18,-0.62,-0.05,0.07,0.12
-0.36,0.28,0.10,0.31,-0.88,-0.08,0.10,0.12
0.05,0.28,-0.27,0.54,-0.90,-0.10,0.13,0.12
0.38,0.28,0.17,0.28,-0.68,-0.07,0.15,0.12
0.38,0.28,0.15,-0.17,-0.29,0.02,0.16,0.12
1.32,0.28,-0.25,-0.26,0.27,0.16,0.17,0.11
0.90,0.29,0.33,-0.03,0.73,0.25,0.17,0.11
0.66,0.29,-0.19,-0.01,0.89,0.26,0.17,0.10
0.38,0.29,-0.10,-0.19,0.81,0.21,0.17,0.08
0.66,0.29,-0.05,-0.19,0.47,0.13,0.18,0.07
0.05,0.29,0.28,-0.06,0.00,0.03,0.19,0.05
0.90,0.29,-0.35,0.09,-0.35,-0.10,0.21,0.03
0.05,0.30,0.45,0.34,-0.54,-0.24,0.22,0.01
-0.36,0.30,-0.25,0.39,-0.55,-0.40,0.24,0.00
0.05,0.30,-0.22,0.04,-0.33,-0.47,0.26,-0.02
-0.97,0.30,0.44,-0.25,-0.04,-0.43,0.26,-0.04
1.12,0.31,-0.67,-0.29,0.23,-0.31,0.24,-0.06
-0.10,0.31,0.95,-0.18,0.39,-0.14,0.21,-0.07
0.66,0.31,-0.65,0.12,0.38,0.05,0.18,-0.09
1.12,0.32,0.05,0.25,0.23,0.21,0.14,-0.11
2.13,0.32,0.06,0.03,-0.05,0.34,0.10,-0.12
0.05,0.33,0.59,-0.26,-0.28,0.43,0.06,-0.13
0.05,0.33,-0.89,-0.29,-0.41,0.44,0.02,-0.14
-0.97,0.34,0.28,0.13,-0.39,0.37,-0.03,-0.14
-0.36,0.34,-0.16,0.26,-0.17,0.23,-0.06,-0.15
-0.97,0.35,0.43,-0.14,0.06,0.03,-0.09,-0.15
-0.36,0.35,-0.30,0.07,0.23,-0.14,-0.11,-0.15
0.05,0.36,0.11,0.64,0.33,-0.25,-0.14,-0.16
-0.97,0.36,0.29,0.33,0.25,-0.31,-0.16,-0.16
0.05,0.37,-0.63,-0.42,0.18,-0.35,-0.19,-0.16
0.05,0.37,0.40,-0.62,0.17,-0.32,-0.22,-0.17
0.05,0.37,0.04,-0.41,0.07,-0.26,-0.24,-0.17
0.13,0.37,-0.13,-0.15,0.01,-0.17,-0.25,-0.17
0.66,0.38,-0.08,0.26,-0.16,-0.06,-0.25,-0.16
-0.97,0.38,0.46,0.47,-0.42,0.02,-0.26,-0.16
0.05,0.38,-0.78,0.14,-0.53,0.06,-0.26,-0.15
-0.36,0.38,0.52,-0.09,-0.53,0.09,-0.25,-0.14
0.66,0.38,-0.20,0.01,-0.29,0.11,-0.23,-0.13
0.18,0.37,0.35,-0.03,0.17,0.11,-0.20,-0.11
0.05,0.37,-0.24,0.06,0.57,0.11,-0.17,-0.09
-0.36,0.37,-0.04,0.24,0.82,0.10,-0.14,-0.08
0.90,0.36,-0.27,-0.10,0.76,0.09,-0.11,-0.06
0.66,0.36,0.55,-0.45,0.40,0.10,-0.08,-0.04
0.05,0.36,-0.07,-0.25,-0.03,0.10,-0.06,-0.02
1.67,0.35,-0.61,0.22,-0.44,0.07,-0.04,0.00
0.90,0.35,0.77,0.44,-0.62,0.03,-0.02,0.02
0.90,0.35,-0.32,0.03,-0.60,0.00,-0.01,0.04
0.38,0.35,-0.04,-0.35,-0.51,-0.01,0.00,0.06
0.38,0.34,-0.09,-0.03,-0.27,0.00,0.01,0.08
-0.36,0.34,0.21,0.15,-0.05,0.00,0.03,0.10
-0.36,0.34,-0.20,-0.12,0.14,0.01,0.05,0.13
-0.97,0.34,0.17,0.04,0.37,0.04,0.08,0.15
0.66,0.33,-0.40,0.33,0.42,0.08,0.11,0.16
0.05,0.33,0.71,0.09,0.33,0.11,0.14,0.18
0.66,0.33,-0.42,-0.15,0.21,0.11,0.16,0.19
-0.97,0.33,0.33,-0.10,0.03,0.06,0.16,0.19
0.90,0.32,-0.86,-0.08,-0.08,-0.01,0.16,0.19
0.38,0.32,0.86,-0.26,-0.05,-0.08,0.15,0.19
0.38,0.32,-0.17,-0.38,-0.07,-0.14,0.14,0.19
0.32,0.32,-0.17,0.05,-0.12,-0.19,0.13,0.20
0.36,0.32,0.01,0.62,-0.14,-0.21,0.12,0.20
0.05,0.31,0.11,0.41,-0.21,-0.20,0.12,0.21
0.52,0.31,-0.18,-0.26,-0.17,-0.13,0.13,0.21
0.38,0.31,0.21,-0.29,0.04,-0.01,0.14,0.21
0.90,0.31,-0.14,0.09,0.22,0.11,0.15,0.21
0.90,0.30,0.13,0.11,0.42,0.19,0.17,0.20
-0.97,0.30,0.26,-0.01,0.48,0.24,0.18,0.19
0.38,0.30,-0.91,-0.03,0.32,0.25,0.17,0.18
