Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.26,0.22,0.04,-0.34,0.16,-0.16,-0.14,-0.17
1.15,0.21,-0.02,-0.29,-0.33,-0.05,-0.17,-0.18
0.72,0.21,-0.04,-0.04,-0.72,0.05,-0.24,-0.19
0.15,0.20,-0.05,0.12,-0.94,0.14,-0.30,-0.21
-0.43,0.20,-0.02,0.14,-0.93,0.20,-0.35,-0.23
-0.20,0.19,-0.11,0.16,-0.69,0.24,-0.37,-0.25
-0.17,0.19,0.20,0.23,-0.29,0.26,-0.35,-0.27
-0.17,0.19,0.04,0.26,0.19,0.29,-0.30,-0.29
-1.01,0.18,0.08,0.18,0.64,0.31,-0.24,-0.30
-0.83,0.17,-0.34,0.02,0.91,0.33,-0.17,-0.31
0.00,0.16,0.02,-0.27,0.97,0.32,-0.12,-0.30
0.69,0.15,0.26,-0.51,0.76,0.26,-0.09,-0.30
1.09,0.14,0.06,-0.38,0.35,0.16,-0.07,-0.29
1.21,0.14,-0.08,0.14,-0.13,0.05,-0.06,-0.29
1.04,0.13,-0.05,0.44,-0.58,-0.08,-0.07,-0.29
0.61,0.12,-0.02,0.09,-0.86,-0.20,-0.08,-0.30
0.12,0.12,-0.03,-0.35,-0.91,-0.29,-0.08,-0.30
-0.49,0.11,0.02,-0.23,-0.70,-0.34,-0.07,-0.31
-0.34,0.11,-0.12,0.20,-0.28,-0.31,-0.03,-0.31
-0.34,0.10,0.17,0.42,0.22,-0.21,0.03,-0.31
-0.34,0.09,0.04,0.35,0.62,-0.06,0.10,-0.30
-0.43,0.08,-0.03,0.14,0.80,0.09,0.17,-0.28
0.51,0.06,-0.21,-0.08,0.72,0.21,0.23,-0.25
0.95,0.05,0.26,-0.31,0.47,0.27,0.27,-0.22
1.32,0.03,0.01,-0.46,0.16,0.27,0.30,-0.19
1.18,0.02,-0.01,-0.29,-0.11,0.21,0.30,-0.17
0.90,0.00,-0.09,0.08,-0.33,0.08,0.28,-0.15
0.44,-0.01,-0.02,0.16,-0.54,-0.08,0.26,-0.14
0.10,-0.02,-0.03,-0.02,-0.70,-0.23,0.25,-0.13
-0.12,-0.03,0.01,0.01,-0.73,-0.34,0.24,-0.12
-1.01,-0.04,0.16,0.25,-0.56,-0.37,0.26,-0.11
-0.83,-0.04,-0.28,0.36,-0.15,-0.33,0.28,-0.10
-0.83,-0.06,0.16,0.24,0.36,-0.22,0.31,-0.08
-0.34,-0.07,0.00,-0.03,0.77,-0.08,0.34,-0.06
0.06,-0.08,0.06,-0.27,0.95,0.06,0.36,-0.04
0.57,-0.09,-0.02,-0.25,0.82,0.16,0.35,-0.01
0.87,-0.10,0.02,-0.11,0.47,0.21,0.32,0.01
0.89,-0.12,0.00,-0.15,0.03,0.20,0.26,0.03
0.68,-0.12,-0.03,-0.20,-0.39,0.15,0.18,0.04
0.35,-0.13,-0.04,-0.07,-0.70,0.05,0.09,0.04
0.08,-0.14,-0.03,0.10,-0.83,-0.06,0.02,0.04
-0.20,-0.15,0.03,0.21,-0.74,-0.14,-0.03,0.04
-0.62,-0.15,0.04,0.27,-0.45,-0.16,-0.06,0.04
-0.62,-0.16,-0.09,0.27,-0.02,-0.09,-0.08,0.05
-0.39,-0.17,0.03,0.16,0.42,0.01,-0.08,0.05
-0.14,-0.17,0.08,-0.03,0.74,0.13,-0.08,0.07
0.34,-0.18,-0.03,-0.21,0.84,0.22,-0.09,0.08
0.74,-0.19,0.03,-0.22,0.72,0.29,-0.11,0.10
0.99,-0.20,0.01,-0.15,0.40,0.31,-0.15,0.12
0.99,-0.21,-0.01,-0.15,-0.03,0.27,-0.20,0.13
0.72,-0.22,-0.02,-0.13,-0.45,0.17,-0.25,0.13
0.26,-0.23,-0.03,-0.02,-0.77,0.00,-0.29,0.13
-0.43,-0.23,0.00,0.09,-0.90,-0.16,-0.31,0.13
-1.01,-0.23,-0.05,0.16,-0.78,-0.28,-0.30,0.13
-4.90,-0.23,0.56,0.22,-0.45,-0.32,-0.26,0.12
-0.71,-0.23,-1.88,0.23,0.01,-0.30,-0.21,0.12
-0.62,-0.23,1.87,0.16,0.44,-0.22,-0.14,0.12
-0.27,-0.23,-0.01,-0.09,0.74,-0.12,-0.08,0.13
0.44,-0.24,-0.58,-0.13,0.83,-0.02,-0.04,0.14
0.88,-0.24,0.04,0.35,0.71,0.08,-0.01,0.16
1.23,-0.24,0.08,-0.03,0.42,0.15,-0.01,0.17
1.23,-0.24,0.02,-1.33,0.04,0.16,-0.01,0.18
0.93,-0.23,-0.02,-1.01,-0.34,0.11,-0.02,0.18
0.35,-0.23,-0.02,0.62,-0.61,0.02,-0.02,0.17
-0.71,-0.22,0.03,1.02,-0.76,-0.08,-0.01,0.17
-1.01,-0.21,-0.20,0.56,-0.71,-0.13,0.01,0.16
-0.34,-0.20,-0.03,0.28,-0.44,-0.13,0.05,0.15
-0.17,-0.19,0.35,-0.01,-0.09,-0.08,0.09,0.15
-0.07,-0.19,-0.02,-0.13,0.43,0.01,0.13,0.15
0.47,-0.18,-0.19,-0.03,0.93,0.11,0.15,0.15
0.82,-0.18,0.09,-0.09,1.10,0.22,0.16,0.17
1.13,-0.18,0.02,-0.44,1.02,0.30,0.14,0.18
1.31,-0.17,-0.01,-0.63,0.43,0.33,0.11,0.20
1.30,-0.17,0.00,-0.22,-0.46,0.29,0.06,0.21
1.22,-0.17,-0.03,0.28,-1.11,0.18,0.02,0.21
0.79,-0.16,0.04,0.34,-1.53,0.03,-0.02,0.20
0.39,-0.15,-0.06,0.24,-1.40,-0.12,-0.04,0.19
-0.34,-0.14,0.04,0.18,-0.75,-0.23,-0.04,0.18
-4.85,-0.14,0.58,0.10,-0.05,-0.30,-0.03,0.17
-1.01,-0.13,-2.05,0.04,0.69,-0.31,-0.02,0.15
-1.01,-0.12,1.86,0.02,1.21,-0.28,0.00,0.14
-1.01,-0.11,0.14,-0.17,1.35,-0.20,0.00,0.14
0.13,-0.11,-0.72,-0.11,1.21,-0.11,0.00,0.14
0.82,-0.10,0.17,0.55,0.73,-0.01,-0.02,0.14
1.17,-0.10,0.15,0.25,0.09,0.04,-0.04,0.14
1.20,-0.09,-0.07,-1.28,-0.52,0.02,-0.07,0.13
0.87,-0.08,-0.05,-1.20,-0.92,-0.01,-0.09,0.11
0.48,-0.07,-0.05,0.36,-0.99,-0.04,-0.11,0.09
0.02,-0.05,0.00,0.77,-0.83,-0.05,-0.11,0.06
-0.23,-0.04,-0.02,0.47,-0.55,-0.01,-0.10,0.03
-0.83,-0.03,0.11,0.49,-0.19,0.04,-0.07,0.00
-1.01,-0.01,-0.11,0.31,0.09,0.11,-0.04,-0.03
-0.83,0.00,-0.02,0.03,0.48,0.22,0.00,-0.05
-0.17,0.00,0.03,-0.16,0.91,0.36,0.02,-0.07
0.33,0.01,0.13,-0.36,1.09,0.43,0.03,-0.08
0.87,0.02,-0.03,-0.33,1.12,0.43,0.02,-0.09
1.22,0.02,-0.01,-0.15,0.65,0.32,0.01,-0.10
1.21,0.03,0.01,-0.10,-0.23,0.11,-0.02,-0.11
0.88,0.04,-0.03,-0.17,-0.97,-0.10,-0.04,-0.13
0.26,0.05,-0.03,-0.13,-1.58,-0.29,-0.06,-0.15
-0.27,0.06,-0.07,0.09,-1.66,-0.47,-0.07,-0.17
-0.55,0.07,-0.02,0.28,-1.12,-0.60,-0.07,-0.20
-1.01,0.08,0.11,0.33,-0.44,-0.63,-0.06,-0.22
-0.83,0.09,-0.11,0.30,0.36,-0.55,-0.03,-0.25
-0.39,0.10,0.05,0.21,1.00,-0.37,0.00,-0.27
-0.07,0.10,0.11,0.00,1.29,-0.13,0.02,-0.28
0.49,0.11,-0.07,-0.24,1.33,0.06,0.03,-0.29
0.97,0.11,0.01,-0.35,1.10,0.20,0.02,-0.29
1.21,0.12,0.03,-0.29,0.63,0.25,0.00,-0.28
1.23,0.12,-0.02,-0.23,0.04,0.24,-0.02,-0.28
0.98,0.13,-0.02,-0.12,-0.54,0.18,-0.04,-0.29
0.58,0.13,-0.03,0.11,-0.99,0.08,-0.05,-0.29
0.00,0.14,0.00,0.23,-1.17,0.00,-0.05,-0.29
-4.85,0.15,0.67,0.23,-1.02,-0.02,-0.04,-0.30
-1.01,0.16,-2.18,0.26,-0.59,0.03,-0.01,-0.30
-1.01,0.16,1.88,0.23,-0.01,0.13,0.03,-0.31
-0.71,0.16,0.13,-0.07,0.55,0.31,0.07,-0.30
-0.09,0.17,-0.54,-0.12,0.93,0.51,0.11,-0.29
0.45,0.16,-0.03,0.51,1.00,0.64,0.13,-0.27
1.18,0.16,0.05,0.25,0.78,0.70,0.13,-0.25
1.42,0.16,0.11,-1.34,0.35,0.62,0.10,-0.23
1.44,0.16,-0.05,-1.40,-0.18,0.40,0.06,-0.21
0.99,0.15,-0.01,0.26,-0.59,0.12,0.03,-0.18
0.51,0.15,-0.08,0.92,-0.88,-0.17,0.00,-0.17
-0.04,0.15,0.00,0.59,-0.95,-0.47,-0.01,-0.15
-0.23,0.15,-0.04,0.34,-0.75,-0.72,-0.01,-0.13
-0.23,0.15,0.05,0.12,-0.43,-0.84,0.01,-0.12
-0.12,0.15,0.05,0.04,0.14,-0.85,0.03,-0.11
-0.39,0.15,0.08,0.03,0.80,-0.72,0.07,-0.09
0.12,0.15,-0.21,-0.10,1.20,-0.47,0.10,-0.07
0.40,0.14,0.13,-0.25,1.40,-0.23,0.11,-0.05
1.01,0.14,-0.02,-0.38,1.02,-0.01,0.10,-0.03
1.16,0.13,0.09,-0.34,0.15,0.16,0.08,-0.01
1.26,0.13,-0.07,-0.06,-0.66,0.25,0.04,0.01
0.97,0.13,0.01,0.17,-1.38,0.25,0.01,0.03
0.67,0.13,-0.06,0.13,-1.59,0.20,-0.01,0.05
0.18,0.13,0.02,0.03,-1.21,0.14,-0.01,0.06
-0.34,0.13,-0.01,0.06,-0.66,0.06,0.01,0.07
-0.62,0.13,-0.04,0.16,0.06,0.03,0.05,0.08
-0.55,0.14,0.00,0.22,0.70,0.04,0.08,0.09
-0.49,0.14,0.09,0.16,1.08,0.08,0.11,0.10
-0.49,0.14,0.03,0.01,1.24,0.17,0.14,0.11
0.23,0.14,-0.15,-0.10,1.11,0.26,0.13,0.13
0.78,0.13,0.14,-0.17,0.73,0.29,0.10,0.14
1.12,0.13,0.06,-0.27,0.21,0.25,0.04,0.15
1.09,0.13,-0.02,-0.26,-0.29,0.16,-0.04,0.16
0.78,0.13,-0.06,-0.06,-0.68,0.03,-0.11,0.17
0.27,0.13,-0.03,0.09,-0.89,-0.08,-0.17,0.17
-0.17,0.14,-0.04,0.03,-0.89,-0.15,-0.21,0.18
-0.49,0.14,0.01,0.05,-0.74,-0.20,-0.22,0.18
-0.71,0.14,0.03,0.23,-0.43,-0.20,-0.22,0.18
-0.34,0.14,-0.06,0.33,-0.01,-0.10,-0.21,0.18
0.04,0.15,0.11,0.25,0.41,0.07,-0.20,0.18
0.10,0.15,0.09,0.03,0.72,0.23,-0.19,0.18
0.29,0.14,-0.11,-0.20,0.83,0.35,-0.18,0.18
0.69,0.14,-0.06,-0.31,0.71,0.36,-0.19,0.18
1.13,0.14,0.05,-0.33,0.41,0.25,-0.21,0.18
1.17,0.14,0.09,-0.28,0.00,0.10,-0.23,0.18
0.85,0.14,-0.02,-0.05,-0.40,-0.09,-0.24,0.17
0.27,0.15,-0.06,0.28,-0.71,-0.31,-0.22,0.17
-0.09,0.15,-0.09,0.31,-0.86,-0.53,-0.17,0.16
-0.09,0.16,-0.01,0.09,-0.76,-0.67,-0.09,0.16
-0.23,0.16,0.13,-0.03,-0.45,-0.71,0.00,0.16
-0.39,0.17,0.01,0.07,0.03,-0.60,0.09,0.16
-0.43,0.17,-0.06,0.21,0.52,-0.36,0.17,0.16
-0.39,0.17,0.00,0.14,0.84,-0.11,0.24,0.17
0.33,0.17,-0.08,-0.16,0.89,0.12,0.29,0.17
0.82,0.17,0.16,-0.37,0.66,0.31,0.31,0.17
1.05,0.17,0.04,-0.26,0.25,0.44,0.30,0.17
1.03,0.17,-0.06,0.00,-0.19,0.48,0.26,0.17
0.92,0.17,-0.07,0.12,-0.52,0.44,0.22,0.16
0.74,0.17,-0.01,0.03,-0.69,0.33,0.19,0.15
0.43,0.18,0.03,-0.11,-0.67,0.17,0.16,0.14
-0.17,0.18,0.03,-0.02,-0.49,0.05,0.15,0.13
-4.85,0.18,0.61,0.23,-0.20,-0.02,0.15,0.12
-4.85,0.19,-1.51,0.33,0.14,-0.02,0.16,0.12
-4.85,0.19,0.55,0.20,0.45,0.03,0.15,0.11
-0.27,0.19,-0.19,-0.14,0.65,0.11,0.12,0.11
0.38,0.19,1.40,-0.30,0.66,0.19,0.08,0.10
0.69,0.19,-0.45,0.33,0.49,0.24,0.02,0.10
1.25,0.19,-0.65,0.84,0.22,0.24,-0.05,0.09
1.25,0.20,0.12,-0.26,-0.11,0.18,-0.13,0.08
1.15,0.20,0.07,-1.97,-0.37,0.08,-0.19,0.07
0.39,0.21,0.08,-1.82,-0.54,-0.06,-0.24,0.05
-0.27,0.22,-0.12,0.34,-0.62,-0.20,-0.25,0.04
-4.85,0.23,0.63,2.02,-0.59,-0.31,-0.22,0.02
-0.43,0.24,-2.12,1.69,-0.47,-0.36,-0.17,0.02
-0.43,0.24,2.06,0.52,-0.28,-0.34,-0.11,0.01
-0.34,0.25,0.06,-0.37,0.11,-0.26,-0.04,0.01
-0.27,0.25,-0.59,-0.56,0.65,-0.15,0.01,0.01
0.59,0.25,-0.23,0.08,1.22,-0.06,0.04,0.01
0.92,0.25,0.32,-0.16,1.62,0.02,0.05,0.01
1.18,0.26,0.01,-1.59,1.40,0.06,0.04,0.00
0.97,0.26,-0.01,-1.23,0.48,0.06,0.03,-0.01
0.68,0.26,-0.08,0.71,-0.85,0.02,0.02,-0.03
0.04,0.27,0.02,1.19,-2.18,-0.05,0.02,-0.05
-0.71,0.27,-0.02,0.49,-2.72,-0.12,0.04,-0.07
-4.82,0.28,0.52,0.13,-2.25,-0.16,0.08,-0.08
-4.82,0.29,-1.26,0.04,-1.08,-0.13,0.12,-0.09
-0.62,0.29,-0.18,0.03,0.52,-0.05,0.16,-0.10
-0.30,0.29,1.86,-0.10,1.81,0.05,0.19,-0.10
0.00,0.29,-0.44,-0.23,2.39,0.14,0.19,-0.10
0.51,0.29,-0.66,0.38,2.36,0.20,0.17,-0.10
1.00,0.29,0.03,0.66,1.59,0.24,0.12,-0.10
1.31,0.28,0.16,-1.00,0.42,0.24,0.05,-0.10
1.23,0.28,0.05,-2.23,-0.58,0.16,-0.03,-0.10
0.89,0.28,-0.05,-0.50,-1.36,0.01,-0.10,-0.10
0.35,0.28,-0.04,1.56,-1.61,-0.14,-0.15,-0.11
-0.07,0.28,-0.05,1.48,-1.33,-0.22,-0.17,-0.11
-0.17,0.28,-0.02,0.56,-0.89,-0.20,-0.18,-0.11
-0.49,0.28,0.12,-0.03,-0.33,-0.08,-0.17,-0.10
-0.34,0.28,-0.09,-0.29,0.29,0.07,-0.15,-0.09
-0.43,0.28,0.09,-0.25,0.96,0.22,-0.14,-0.08
-0.20,0.27,-0.06,-0.19,1.48,0.41,-0.13,-0.07
0.33,0.26,-0.03,-0.25,1.62,0.61,-0.13,-0.05
0.66,0.25,0.11,-0.27,1.19,0.72,-0.15,-0.04
1.02,0.25,-0.03,-0.17,0.04,0.64,-0.17,-0.04
0.92,0.24,0.04,-0.03,-1.17,0.38,-0.19,-0.04
0.69,0.23,-0.06,0.09,-1.98,0.01,-0.19,-0.05
0.00,0.23,0.02,0.09,-2.14,-0.35,-0.18,-0.05
-0.55,0.22,-0.09,0.03,-1.44,-0.61,-0.13,-0.06
-4.80,0.22,0.62,0.06,-0.42,-0.84,-0.08,-0.06
-0.83,0.21,-1.96,0.18,0.50,-1.01,-0.01,-0.06
-0.43,0.21,1.79,0.24,1.18,-1.05,0.06,-0.06
-0.30,0.20,0.20,0.07,1.45,-0.89,0.12,-0.05
-0.30,0.19,-0.55,0.02,1.40,-0.61,0.17,-0.03
0.13,0.18,-0.23,0.47,1.14,-0.25,0.21,-0.02
0.90,0.17,0.10,0.06,0.72,0.03,0.22,-0.01
1.30,0.16,0.20,-1.45,0.17,0.14,0.21,0.00
1.41,0.15,-0.01,-1.30,-0.36,0.21,0.20,0.00
1.23,0.15,-0.06,0.56,-0.73,0.28,0.18,0.00
0.79,0.14,-0.03,1.22,-0.99,0.31,0.16,-0.01
0.46,0.14,-0.06,0.55,-1.05,0.31,0.15,-0.01
-0.07,0.14,0.06,-0.02,-0.88,0.32,0.15,-0.01
-0.07,0.13,-0.09,-0.18,-0.58,0.32,0.15,-0.01
-0.30,0.13,0.12,-0.04,-0.01,0.39,0.15,-0.01
-0.39,0.12,-0.02,0.11,0.68,0.59,0.14,0.00
-0.23,0.12,-0.05,0.05,1.09,0.76,0.13,0.01
0.49,0.11,-0.04,-0.08,1.23,0.81,0.11,0.01
0.97,0.10,0.16,-0.23,0.80,0.75,0.07,0.01
1.25,0.09,0.02,-0.29,-0.04,0.52,0.01,0.00
1.23,0.09,-0.04,-0.15,-0.71,0.20,-0.05,-0.02
0.93,0.08,-0.04,0.03,-1.19,-0.12,-0.12,-0.04
0.51,0.08,-0.04,0.01,-1.19,-0.45,-0.17,-0.05
-0.14,0.08,0.02,-0.07,-0.76,-0.77,-0.20,-0.07
-0.39,0.08,-0.09,0.06,-0.32,-0.99,-0.21,-0.08
-0.34,0.07,0.02,0.28,0.15,-1.06,-0.20,-0.09
-0.27,0.07,0.10,0.34,0.54,-0.95,-0.16,-0.09
-0.49,0.06,0.06,0.22,0.80,-0.66,-0.11,-0.08
-0.14,0.06,-0.17,0.05,0.97,-0.30,-0.05,-0.07
0.37,0.05,0.04,-0.14,0.97,0.02,0.00,-0.07
0.92,0.04,0.08,-0.36,0.77,0.26,0.04,-0.06
1.15,0.03,0.06,-0.41,0.37,0.42,0.05,-0.06
1.32,0.03,-0.07,-0.14,-0.09,0.50,0.05,-0.06
1.17,0.03,0.00,0.14,-0.53,0.51,0.04,-0.07
0.89,0.03,-0.03,0.12,-0.86,0.45,0.04,-0.07
0.30,0.03,0.02,-0.01,-0.98,0.36,0.06,-0.08
-0.83,0.03,0.04,0.05,-0.89,0.26,0.10,-0.08
-1.01,0.03,-0.26,0.19,-0.57,0.19,0.16,-0.08
-0.49,0.03,0.04,0.23,-0.08,0.21,0.23,-0.08
-0.07,0.02,0.25,0.13,0.42,0.30,0.29,-0.07
0.18,0.02,0.04,0.02,0.76,0.35,0.34,-0.06
0.38,0.01,-0.10,0.04,0.85,0.36,0.35,-0.04
0.91,0.01,-0.10,-0.02,0.67,0.27,0.32,-0.04
1.26,0.00,0.09,-0.39,0.32,0.08,0.24,-0.04
1.41,0.00,0.03,-0.63,-0.07,-0.12,0.13,-0.04
1.03,0.00,0.02,-0.27,-0.40,-0.33,0.02,-0.05
0.55,0.01,-0.10,0.28,-0.62,-0.55,-0.09,-0.05
-0.30,0.01,0.02,0.44,-0.71,-0.77,-0.16,-0.06
-0.39,0.01,-0.16,0.26,-0.64,-0.89,-0.19,-0.06
-0.62,0.02,0.16,0.08,-0.41,-0.88,-0.21,-0.06
-0.62,0.02,0.02,0.08,-0.03,-0.72,-0.19,-0.04
-0.49,0.02,-0.01,0.14,0.43,-0.44,-0.17,-0.03
-0.43,0.02,0.03,0.11,0.80,-0.15,-0.17,0.00
0.66,0.01,-0.18,-0.09,0.97,0.11,-0.20,0.02
0.95,0.01,0.30,-0.36,0.84,0.33,-0.25,0.03
1.25,0.02,-0.07,-0.40,0.41,0.49,-0.33,0.04
1.13,0.02,-0.04,-0.17,-0.14,0.57,-0.39,0.05
0.97,0.02,-0.07,0.07,-0.63,0.55,-0.44,0.05
0.57,0.03,0.02,0.08,-0.93,0.45,-0.45,0.04
-0.09,0.04,0.02,0.00,-0.93,0.30,-0.41,0.04
-0.43,0.05,-0.10,0.13,-0.70,0.18,-0.33,0.03
-0.39,0.06,-0.01,0.34,-0.30,0.10,-0.24,0.03
-0.04,0.07,0.06,0.30,0.16,0.07,-0.14,0.04
-0.02,0.07,0.14,0.10,0.58,0.09,-0.05,0.05
-0.04,0.08,-0.06,-0.04,0.86,0.12,0.00,0.06
0.50,0.08,-0.16,-0.12,0.91,0.15,0.03,0.07
0.95,0.09,0.11,-0.28,0.71,0.16,0.01,0.08
1.23,0.09,0.07,-0.41,0.33,0.13,-0.04,0.08
1.29,0.10,-0.02,-0.26,-0.16,0.05,-0.09,0.07
0.97,0.11,-0.01,0.12,-0.58,-0.06,-0.12,0.06
0.56,0.12,-0.06,0.29,-0.86,-0.19,-0.13,0.05
-0.71,0.13,0.11,0.12,-0.93,-0.31,-0.10,0.04
-4.80,0.14,0.33,0.00,-0.74,-0.37,-0.06,0.03
-4.80,0.15,-1.22,0.10,-0.36,-0.38,0.00,0.02
-0.83,0.16,-0.08,0.21,0.14,-0.33,0.05,0.02
-0.71,0.16,1.82,0.05,0.62,-0.20,0.08,0.03
-0.14,0.17,-0.54,-0.03,0.89,-0.06,0.10,0.03
0.15,0.17,-0.49,0.55,0.90,0.08,0.10,0.04
1.01,0.17,-0.11,0.64,0.64,0.17,0.09,0.04
1.22,0.17,0.28,-1.16,0.24,0.20,0.07,0.04
1.23,0.18,-0.02,-2.32,-0.18,0.17,0.06,0.03
0.69,0.19,-0.02,-0.55,-0.47,0.10,0.06,0.02
0.25,0.19,-0.12,1.49,-0.65,0.00,0.09,0.00
-0.09,0.20,-0.01,1.45,-0.74,-0.10,0.15,-0.02
-0.34,0.21,0.05,0.58,-0.68,-0.18,0.23,-0.03
-0.71,0.22,0.06,0.03,-0.50,-0.20,0.29,-0.03
-0.71,0.22,-0.08,-0.17,-0.07,-0.15,0.35,-0.03
-0.55,0.23,0.02,-0.16,0.65,-0.04,0.39,-0.03
-0.12,0.23,0.01,-0.23,1.27,0.09,0.40,-0.02
0.54,0.24,0.01,-0.34,1.56,0.20,0.39,-0.02
1.06,0.24,0.06,-0.28,1.25,0.26,0.35,-0.01
1.34,0.24,0.01,-0.12,0.20,0.28,0.28,-0.02
1.35,0.25,-0.03,-0.04,-1.00,0.24,0.22,-0.02
1.09,0.25,-0.03,-0.02,-1.87,0.14,0.15,-0.03
0.74,0.26,-0.04,0.00,-2.12,0.01,0.09,-0.05
0.38,0.27,-0.01,0.05,-1.53,-0.12,0.04,-0.06
0.00,0.27,0.02,0.18,-0.56,-0.22,0.01,-0.07
-0.17,0.28,-0.02,0.29,0.38,-0.26,-0.01,-0.07
-0.71,0.28,0.10,0.29,1.11,-0.24,-0.03,-0.07
-0.14,0.28,-0.23,0.15,1.45,-0.18,-0.05,-0.06
0.15,0.28,0.21,-0.05,1.46,-0.09,-0.08,-0.05
0.45,0.28,0.04,-0.22,1.26,0.01,-0.10,-0.04
0.87,0.28,-0.08,-0.27,0.84,0.08,-0.14,-0.04
1.17,0.28,0.02,-0.16,0.27,0.07,-0.18,-0.03
1.34,0.29,0.01,-0.10,-0.32,0.03,-0.20,-0.03
1.01,0.29,0.05,-0.17,-0.82,-0.02,-0.22,-0.03
0.49,0.30,-0.07,-0.08,-1.12,-0.05,-0.21,-0.03
-0.71,0.30,0.05,0.16,-1.15,-0.03,-0.18,-0.03
-0.49,0.31,-0.34,0.24,-0.91,0.03,-0.13,-0.02
-0.49,0.31,0.27,0.18,-0.49,0.10,-0.07,0.00
-0.71,0.31,0.15,0.15,0.04,0.22,0.00,0.02
-0.30,0.31,-0.20,0.17,0.52,0.42,0.06,0.04
-0.04,0.31,0.08,0.20,0.84,0.58,0.11,0.06
0.49,0.31,-0.01,-0.03,0.93,0.64,0.14,0.09
1.13,0.31,0.00,-0.47,0.76,0.57,0.14,0.11
1.49,0.32,0.07,-0.51,0.43,0.34,0.13,0.12
1.54,0.32,0.00,-0.13,0.01,0.03,0.10,0.12
1.10,0.32,-0.01,0.10,-0.42,-0.27,0.07,0.12
0.62,0.33,-0.10,0.14,-0.72,-0.57,0.05,0.12
-0.04,0.33,0.01,0.14,-0.86,-0.86,0.04,0.11
-0.20,0.33,-0.08,0.11,-0.77,-1.05,0.04,0.12
-1.01,0.34,0.20,0.15,-0.44,-1.07,0.05,0.12
-1.01,0.34,-0.20,0.25,0.03,-0.93,0.06,0.13
-0.23,0.33,-0.05,0.24,0.49,-0.61,0.08,0.14
-0.17,0.33,0.33,0.04,0.82,-0.25,0.09,0.16
0.64,0.32,-0.21,-0.23,0.89,0.07,0.08,0.18
1.01,0.32,0.09,-0.31,0.65,0.33,0.06,0.20
1.26,0.32,0.00,-0.21,0.26,0.52,0.02,0.21
1.12,0.32,-0.01,-0.24,-0.21,0.60,-0.03,0.22
1.04,0.32,-0.09,-0.25,-0.60,0.57,-0.07,0.22
0.73,0.32,0.04,0.02,-0.80,0.46,-0.09,0.22
